id,actual_miles,estimated_miles,error,map_url
8830,406,414,8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C36.06667,-88.99389&markers=color%3Ared%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A2%7C36.06667,-88.99389&markers=color%3Ared%7Clabel%3A2%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A3%7C35.61444,-88.81389&markers=color%3Ared%7Clabel%3A3%7C33.74889,-84.38806&markers=color%3Agreen%7Clabel%3A4%7C35.78472,-89.11722&markers=color%3Ared%7Clabel%3A4%7C33.79389,-84.66056&markers=color%3Agreen%7Clabel%3A5%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A5%7C33.74889,-84.38806"
8831,661,654,-7,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.60583,-86.98333&markers=color%3Ared%7C41.43972,-81.73556&markers=color%3Agreen%7Clabel%3A2%7C34.60583,-86.98333&markers=color%3Ared%7Clabel%3A2%7C41.43972,-81.73556&markers=color%3Agreen%7Clabel%3A3%7C34.60583,-86.98333&markers=color%3Ared%7Clabel%3A3%7C41.43972,-81.73556&markers=color%3Agreen%7Clabel%3A4%7C34.60583,-86.98333&markers=color%3Ared%7Clabel%3A4%7C41.417,-81.517&markers=color%3Agreen%7Clabel%3A5%7C34.60583,-86.98333&markers=color%3Ared%7Clabel%3A5%7C41.3125,-81.44028"
8832,489,489,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.19972,-87.03083&markers=color%3Ared%7C32.11528,-81.24722&markers=color%3Agreen%7Clabel%3A2%7C35.19972,-87.03083&markers=color%3Ared%7Clabel%3A2%7C32.11528,-81.24722"
8835,259,270,11,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.99194,-86.84667&markers=color%3Ared%7C38.25417,-85.75944&markers=color%3Agreen%7Clabel%3A2%7C34.99194,-86.84667&markers=color%3Ared%7Clabel%3A2%7C38.25417,-85.75944&markers=color%3Agreen%7Clabel%3A3%7C34.60583,-86.98333&markers=color%3Ared%7Clabel%3A3%7C38.21194,-85.22361&markers=color%3Agreen%7Clabel%3A4%7C35.74167,-86.64972&markers=color%3Ared%7Clabel%3A4%7C38.48333,-85.76167&markers=color%3Agreen%7Clabel%3A5%7C34.28028,-87.31944&markers=color%3Ared%7Clabel%3A5%7C38.38361,-85.44"
8838,192,192,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.45111,-86.99667&markers=color%3Ared%7C33.44722,-84.14694&markers=color%3Agreen%7Clabel%3A2%7C33.45111,-86.99667&markers=color%3Ared%7Clabel%3A2%7C33.44722,-84.14694&markers=color%3Agreen%7Clabel%3A3%7C33.48583,-86.91194&markers=color%3Ared%7Clabel%3A3%7C33.44722,-84.14694&markers=color%3Agreen%7Clabel%3A4%7C33.34861,-87.01417&markers=color%3Ared%7Clabel%3A4%7C33.44722,-84.14694&markers=color%3Agreen%7Clabel%3A5%7C33.48583,-86.91194&markers=color%3Ared%7Clabel%3A5%7C33.71222,-84.10528"
8856,881,880,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.84222,-90.70417&markers=color%3Ared%7C28.01833,-82.11306&markers=color%3Agreen%7Clabel%3A2%7C35.84222,-90.70417&markers=color%3Ared%7Clabel%3A2%7C28.01833,-82.11306&markers=color%3Agreen%7Clabel%3A3%7C35.84222,-90.70417&markers=color%3Ared%7Clabel%3A3%7C28.53806,-81.37944&markers=color%3Agreen%7Clabel%3A4%7C35.705,-89.96944&markers=color%3Ared%7Clabel%3A4%7C28.55778,-81.85139&markers=color%3Agreen%7Clabel%3A5%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A5%7C28.55778,-81.85139"
8879,1049,1054,5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.81583,-92.66028&markers=color%3Ared%7C40.2425,-82.85917&markers=color%3Agreen%7Clabel%3A2%7C30.81583,-92.66028&markers=color%3Ared%7Clabel%3A2%7C40.2425,-82.85917&markers=color%3Agreen%7Clabel%3A3%7C30.81583,-92.66028&markers=color%3Ared%7Clabel%3A3%7C40.2425,-82.85917&markers=color%3Agreen%7Clabel%3A4%7C31.46056,-92.77056&markers=color%3Ared%7Clabel%3A4%7C39.96667,-82.88556"
8882,623,627,4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.36444,-89.47417&markers=color%3Ared%7C35.55111,-80.40667&markers=color%3Agreen%7Clabel%3A2%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A2%7C35.55111,-80.40667&markers=color%3Agreen%7Clabel%3A3%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A3%7C36.11972,-80.07389&markers=color%3Agreen%7Clabel%3A4%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A4%7C36.11972,-80.07389&markers=color%3Agreen%7Clabel%3A5%7C32.36444,-89.47417&markers=color%3Ared%7Clabel%3A5%7C36.11972,-80.07389"
8920,353,369,16,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.28556,-86.81&markers=color%3Ared%7C31.30583,-82.24222&markers=color%3Agreen%7Clabel%3A2%7C33.28556,-86.81&markers=color%3Ared%7Clabel%3A2%7C31.30583,-82.24222&markers=color%3Agreen%7Clabel%3A3%7C33.28556,-86.81&markers=color%3Ared%7Clabel%3A3%7C31.30583,-82.24222&markers=color%3Agreen%7Clabel%3A4%7C33.28556,-86.81&markers=color%3Ared%7Clabel%3A4%7C31.77806,-82.34861&markers=color%3Agreen%7Clabel%3A5%7C33.28556,-86.81&markers=color%3Ared%7Clabel%3A5%7C31.77806,-82.34861"
8928,183,182,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.67472,-88.64611&markers=color%3Ared%7C30.417,-86.6&markers=color%3Agreen%7Clabel%3A2%7C31.67472,-88.64611&markers=color%3Ared%7Clabel%3A2%7C30.417,-86.6"
8929,338,336,-2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.43194,-84.97583&markers=color%3Ared%7C27.89611,-81.84333&markers=color%3Agreen%7Clabel%3A2%7C30.43194,-84.97583&markers=color%3Ared%7Clabel%3A2%7C27.89611,-81.84333&markers=color%3Agreen%7Clabel%3A3%7C30.43194,-84.97583&markers=color%3Ared%7Clabel%3A3%7C27.89611,-81.84333&markers=color%3Agreen%7Clabel%3A4%7C30.43194,-84.97583&markers=color%3Ared%7Clabel%3A4%7C27.89611,-81.84333&markers=color%3Agreen%7Clabel%3A5%7C30.43194,-84.97583&markers=color%3Ared%7Clabel%3A5%7C28.02194,-81.73306"
8934,1339,1339,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.76306,-95.36306&markers=color%3Ared%7C39.41528,-81.455&markers=color%3Agreen%7Clabel%3A2%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A2%7C39.41528,-81.455&markers=color%3Agreen%7Clabel%3A3%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A3%7C39.41528,-81.455&markers=color%3Agreen%7Clabel%3A4%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A4%7C39.41528,-81.455&markers=color%3Agreen%7Clabel%3A5%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A5%7C39.41528,-81.455"
8952,423,419,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.69417,-88.04306&markers=color%3Ared%7C29.99167,-81.67833&markers=color%3Agreen%7Clabel%3A2%7C30.69417,-88.04306&markers=color%3Ared%7Clabel%3A2%7C29.99167,-81.67833&markers=color%3Agreen%7Clabel%3A3%7C31.16917,-88.92&markers=color%3Ared%7Clabel%3A3%7C30.33194,-81.65583"
8963,455,448,-7,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.52556,-92.40694&markers=color%3Ared%7C30.46056,-86.58861&markers=color%3Agreen%7Clabel%3A2%7C31.52556,-92.40694&markers=color%3Ared%7Clabel%3A2%7C30.46056,-86.58861&markers=color%3Agreen%7Clabel%3A3%7C31.52556,-92.40694&markers=color%3Ared%7Clabel%3A3%7C30.46056,-86.58861&markers=color%3Agreen%7Clabel%3A4%7C31.52556,-92.40694&markers=color%3Ared%7Clabel%3A4%7C30.417,-86.6"
8970,396,394,-2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.52056,-86.8025&markers=color%3Ared%7C35.22694,-80.84333&markers=color%3Agreen%7Clabel%3A2%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A2%7C35.22694,-80.84333&markers=color%3Agreen%7Clabel%3A3%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A3%7C35.22694,-80.84333&markers=color%3Agreen%7Clabel%3A4%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A4%7C35.22694,-80.84333&markers=color%3Agreen%7Clabel%3A5%7C33.48583,-86.91194&markers=color%3Ared%7Clabel%3A5%7C35.22694,-80.84333"
8978,399,399,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.43194,-84.97583&markers=color%3Ared%7C27.05,-82.25&markers=color%3Agreen%7Clabel%3A2%7C30.43194,-84.97583&markers=color%3Ared%7Clabel%3A2%7C27.05,-82.25"
9017,259,258,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.54472,-94.36722&markers=color%3Ared%7C35.43667,-94.34806&markers=color%3Agreen%7Clabel%3A2%7C32.54472,-94.36722&markers=color%3Ared%7Clabel%3A2%7C35.43667,-94.34806&markers=color%3Agreen%7Clabel%3A3%7C32.54472,-94.36722&markers=color%3Ared%7Clabel%3A3%7C35.43667,-94.34806&markers=color%3Agreen%7Clabel%3A4%7C32.54472,-94.36722&markers=color%3Ared%7Clabel%3A4%7C35.43667,-94.34806&markers=color%3Agreen%7Clabel%3A5%7C32.54472,-94.36722&markers=color%3Ared%7Clabel%3A5%7C35.383,-94.383"
9037,482,482,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.88306,-97.94111&markers=color%3Ared%7C36.15389,-95.9925&markers=color%3Agreen%7Clabel%3A2%7C29.88306,-97.94111&markers=color%3Ared%7Clabel%3A2%7C36.15389,-95.9925"
9052,651,651,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.94417,-89.73306&markers=color%3Ared%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A2%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A2%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A3%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A3%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A4%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A4%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A5%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A5%7C37.69222,-97.33722"
9058,629,666,37,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.76889,-89.80833&markers=color%3Ared%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A2%7C33.76889,-89.80833&markers=color%3Ared%7Clabel%3A2%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A3%7C33.87556,-89.17722&markers=color%3Ared%7Clabel%3A3%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A4%7C34.03806,-89.02194&markers=color%3Ared%7Clabel%3A4%7C41.85,-87.65&markers=color%3Agreen%7Clabel%3A5%7C34.03806,-89.02194&markers=color%3Ared%7Clabel%3A5%7C41.85,-87.65"
9064,651,651,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.94417,-89.73306&markers=color%3Ared%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A2%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A2%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A3%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A3%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A4%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A4%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A5%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A5%7C37.69222,-97.33722"
9075,460,466,6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.94417,-89.73306&markers=color%3Ared%7C39.09972,-94.57833&markers=color%3Agreen%7Clabel%3A2%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A2%7C39.09972,-94.57833&markers=color%3Agreen%7Clabel%3A3%7C35.94417,-89.73306&markers=color%3Ared%7Clabel%3A3%7C39.09972,-94.57833&markers=color%3Agreen%7Clabel%3A4%7C36.57111,-89.18611&markers=color%3Ared%7Clabel%3A4%7C39.09972,-94.57833&markers=color%3Agreen%7Clabel%3A5%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A5%7C38.61556,-95.2675"
9076,684,680,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.72972,-88.95056&markers=color%3Ared%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A2%7C34.72972,-88.95056&markers=color%3Ared%7Clabel%3A2%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A3%7C34.72972,-88.95056&markers=color%3Ared%7Clabel%3A3%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A4%7C34.72972,-88.95056&markers=color%3Ared%7Clabel%3A4%7C37.83472,-97.37306"
9090,637,637,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.36417,-88.70361&markers=color%3Ared%7C38.95167,-92.33389&markers=color%3Agreen%7Clabel%3A2%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A2%7C38.95167,-92.33389&markers=color%3Agreen%7Clabel%3A3%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A3%7C38.95167,-92.33389&markers=color%3Agreen%7Clabel%3A4%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A4%7C38.95167,-92.33389&markers=color%3Agreen%7Clabel%3A5%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A5%7C38.95167,-92.33389"
9096,684,680,-4,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.72972,-88.95056&markers=color%3Ared%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A2%7C34.72972,-88.95056&markers=color%3Ared%7Clabel%3A2%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A3%7C34.72972,-88.95056&markers=color%3Ared%7Clabel%3A3%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A4%7C34.72972,-88.95056&markers=color%3Ared%7Clabel%3A4%7C37.83472,-97.37306"
9106,722,727,5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.20972,-87.56917&markers=color%3Ared%7C37.22778,-77.40222&markers=color%3Agreen%7Clabel%3A2%7C33.20972,-87.56917&markers=color%3Ared%7Clabel%3A2%7C37.22778,-77.40222&markers=color%3Agreen%7Clabel%3A3%7C33.22889,-87.57722&markers=color%3Ared%7Clabel%3A3%7C37.22778,-77.40222&markers=color%3Agreen%7Clabel%3A4%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A4%7C37.55361,-77.46056&markers=color%3Agreen%7Clabel%3A5%7C33.52056,-86.8025&markers=color%3Ared%7Clabel%3A5%7C37.75889,-77.48028"
9136,725,698,-27,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.20972,-87.56917&markers=color%3Ared%7C40.75833,-82.51556&markers=color%3Agreen%7Clabel%3A2%7C33.20972,-87.56917&markers=color%3Ared%7Clabel%3A2%7C40.75833,-82.51556&markers=color%3Agreen%7Clabel%3A3%7C33.6475,-87.93139&markers=color%3Ared%7Clabel%3A3%7C39.96111,-82.99889&markers=color%3Agreen%7Clabel%3A4%7C33.83111,-87.2775&markers=color%3Ared%7Clabel%3A4%7C40.23639,-83.36722"
9142,593,554,-39,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.53444,-92.78833&markers=color%3Ared%7C37.23972,-96.99528&markers=color%3Agreen%7Clabel%3A2%7C32.53444,-92.78833&markers=color%3Ared%7Clabel%3A2%7C37.23972,-96.99528&markers=color%3Agreen%7Clabel%3A3%7C32.53444,-92.78833&markers=color%3Ared%7Clabel%3A3%7C37.23972,-96.99528&markers=color%3Agreen%7Clabel%3A4%7C32.525,-93.75&markers=color%3Ared%7Clabel%3A4%7C37.69222,-97.33722"
9153,686,703,17,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.61444,-88.81389&markers=color%3Ared%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A2%7C35.61444,-88.81389&markers=color%3Ared%7Clabel%3A2%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A3%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A3%7C41.25861,-95.9375&markers=color%3Agreen%7Clabel%3A4%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A4%7C41.25861,-95.9375"
9159,872,872,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.49778,-94.99639&markers=color%3Ared%7C40.44028,-99.36944&markers=color%3Agreen%7Clabel%3A2%7C30.49778,-94.99639&markers=color%3Ared%7Clabel%3A2%7C40.44028,-99.36944"
9175,772,773,1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.92722,-89.91889&markers=color%3Ared%7C45.0725,-93.45556&markers=color%3Agreen%7Clabel%3A2%7C35.92722,-89.91889&markers=color%3Ared%7Clabel%3A2%7C45.0725,-93.45556&markers=color%3Agreen%7Clabel%3A3%7C35.92722,-89.91889&markers=color%3Ared%7Clabel%3A3%7C45.0725,-93.45556&markers=color%3Agreen%7Clabel%3A4%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A4%7C45.0725,-93.45556&markers=color%3Agreen%7Clabel%3A5%7C35.92,-89.79806&markers=color%3Ared%7Clabel%3A5%7C45.0725,-93.45556"
9188,543,548,5,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C34.22833,-92.00306&markers=color%3Ared%7C38.35194,-97.20417&markers=color%3Agreen%7Clabel%3A2%7C34.22833,-92.00306&markers=color%3Ared%7Clabel%3A2%7C38.35194,-97.20417&markers=color%3Agreen%7Clabel%3A3%7C34.16944,-92.59083&markers=color%3Ared%7Clabel%3A3%7C37.83472,-97.37306&markers=color%3Agreen%7Clabel%3A4%7C34.075,-92.55528&markers=color%3Ared%7Clabel%3A4%7C37.69222,-97.33722&markers=color%3Agreen%7Clabel%3A5%7C33.62889,-91.79083&markers=color%3Ared%7Clabel%3A5%7C38.06083,-97.92944"
9193,499,507,8,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.70556,-95.45861&markers=color%3Ared%7C36.15389,-95.9925&markers=color%3Agreen%7Clabel%3A2%7C29.70556,-95.45861&markers=color%3Ared%7Clabel%3A2%7C36.15389,-95.9925&markers=color%3Agreen%7Clabel%3A3%7C30.34111,-95.08528&markers=color%3Ared%7Clabel%3A3%7C36.15389,-95.9925&markers=color%3Agreen%7Clabel%3A4%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A4%7C36.11556,-97.05806"
9210,811,811,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.42389,-98.49333&markers=color%3Ared%7C39.11417,-94.62722&markers=color%3Agreen%7Clabel%3A2%7C29.42389,-98.49333&markers=color%3Ared%7Clabel%3A2%7C39.11417,-94.62722"
9218,847,847,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.08583,-94.10167&markers=color%3Ared%7C38.633,-90.25&markers=color%3Agreen%7Clabel%3A2%7C30.08583,-94.10167&markers=color%3Ared%7Clabel%3A2%7C38.633,-90.25&markers=color%3Agreen%7Clabel%3A3%7C30.08583,-94.10167&markers=color%3Ared%7Clabel%3A3%7C38.633,-90.25&markers=color%3Agreen%7Clabel%3A4%7C30.08583,-94.10167&markers=color%3Ared%7Clabel%3A4%7C38.633,-90.25"
9222,270,272,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C33.72444,-92.61556&markers=color%3Ared%7C35.81444,-94.62833&markers=color%3Agreen%7Clabel%3A2%7C33.72444,-92.61556&markers=color%3Ared%7Clabel%3A2%7C35.81444,-94.62833&markers=color%3Agreen%7Clabel%3A3%7C33.72444,-92.61556&markers=color%3Ared%7Clabel%3A3%7C35.81444,-94.62833&markers=color%3Agreen%7Clabel%3A4%7C34.075,-92.55528&markers=color%3Ared%7Clabel%3A4%7C35.81444,-94.62833&markers=color%3Agreen%7Clabel%3A5%7C34.075,-92.55528&markers=color%3Ared%7Clabel%3A5%7C35.81444,-94.62833"
9242,1676,1676,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.13972,-98.905&markers=color%3Ared%7C48.2325,-101.29583&markers=color%3Agreen%7Clabel%3A2%7C29.13972,-98.905&markers=color%3Ared%7Clabel%3A2%7C48.2325,-101.29583"
9249,750,750,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C31.78833,-87.72722&markers=color%3Ared%7C40.93667,-87.15083&markers=color%3Agreen%7Clabel%3A2%7C31.78833,-87.72722&markers=color%3Ared%7Clabel%3A2%7C40.93667,-87.15083"
9264,455,449,-6,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.14944,-90.04889&markers=color%3Ared%7C35.70167,-96.88056&markers=color%3Agreen%7Clabel%3A2%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A2%7C35.70167,-96.88056&markers=color%3Agreen%7Clabel%3A3%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A3%7C35.70167,-96.88056&markers=color%3Agreen%7Clabel%3A4%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A4%7C35.70167,-96.88056&markers=color%3Agreen%7Clabel%3A5%7C35.14944,-90.04889&markers=color%3Ared%7Clabel%3A5%7C35.50778,-96.56722"
9269,524,524,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.36417,-88.70361&markers=color%3Ared%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A2%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A2%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A3%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A3%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A4%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A4%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A5%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A5%7C37.21528,-93.29806"
9274,524,524,0,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C32.36417,-88.70361&markers=color%3Ared%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A2%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A2%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A3%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A3%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A4%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A4%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A5%7C32.36417,-88.70361&markers=color%3Ared%7Clabel%3A5%7C37.21528,-93.29806"
9278,185,184,-1,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C35.03222,-93.22306&markers=color%3Ared%7C37.183,-93.417&markers=color%3Agreen%7Clabel%3A2%7C35.03222,-93.22306&markers=color%3Ared%7Clabel%3A2%7C37.183,-93.417&markers=color%3Agreen%7Clabel%3A3%7C34.32667,-93.55056&markers=color%3Ared%7Clabel%3A3%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A4%7C34.32667,-93.55056&markers=color%3Ared%7Clabel%3A4%7C37.21528,-93.29806&markers=color%3Agreen%7Clabel%3A5%7C35.27833,-93.13361&markers=color%3Ared%7Clabel%3A5%7C37.84972,-93.0275"
9282,1335,1337,2,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C29.76306,-95.36306&markers=color%3Ared%7C43.583,-84.767&markers=color%3Agreen%7Clabel%3A2%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A2%7C43.583,-84.767&markers=color%3Agreen%7Clabel%3A3%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A3%7C43.583,-84.767&markers=color%3Agreen%7Clabel%3A4%7C29.66556,-95.01917&markers=color%3Ared%7Clabel%3A4%7C43.61556,-84.24722&markers=color%3Agreen%7Clabel%3A5%7C29.76306,-95.36306&markers=color%3Ared%7Clabel%3A5%7C42.7325,-84.55556"
9300,1600,1661,61,"http://maps.google.com/maps/api/staticmap?size=500x500&sensor=false&maptype=road&markers=color%3Agreen%7Clabel%3A1%7C30.08583,-94.10167&markers=color%3Ared%7C48.31111,-102.54611&markers=color%3Agreen%7Clabel%3A2%7C30.08583,-94.10167&markers=color%3Ared%7Clabel%3A2%7C48.31111,-102.54611&markers=color%3Agreen%7Clabel%3A3%7C29.73528,-94.97722&markers=color%3Ared%7Clabel%3A3%7C47.80222,-103.28278"
